Report Date,ZIP Code,Number of Cases,Number of Testing Encounters,Number of PCR Testing Encounters
06/10/2020,24017,23,,356
06/10/2020,24018,41,,505
06/10/2020,24019,31,,360
06/10/2020,24053,Suppressed*,,45
06/10/2020,24054,33,,191
06/10/2020,24055,38,,374
06/10/2020,24058,0,,8
06/10/2020,24059,0,,9
06/10/2020,24060,53,,685
06/10/2020,24064,Suppressed*,,43
06/10/2020,24065,Suppressed*,,52
06/10/2020,24066,Suppressed*,,27
06/10/2020,24067,Suppressed*,,22
06/10/2020,24069,Suppressed*,,64
